Source,Target,Type,Label,Weight
187758889,7262179,Undirected,,1
187758889,29692851,Undirected,,1
187758889,34682000,Undirected,,1
187758889,35083975,Undirected,,1
187758889,66879133,Undirected,,1
187758889,79094363,Undirected,,1
187758889,101313242,Undirected,,1
187758889,110393586,Undirected,,1
187758889,113194984,Undirected,,1
187758889,119253802,Undirected,,1
187758889,120137793,Undirected,,1
187758889,121387209,Undirected,,1
187758889,127784632,Undirected,,1
187758889,127835626,Undirected,,1
187758889,128047655,Undirected,,1
187758889,131764219,Undirected,,1
187758889,133300042,Undirected,,1
187758889,136145258,Undirected,,1
187758889,139625151,Undirected,,1
187758889,139690655,Undirected,,1
187758889,141128480,Undirected,,1
187758889,141425973,Undirected,,1
187758889,141955356,Undirected,,1
187758889,142186671,Undirected,,1
187758889,143516912,Undirected,,1
187758889,144321132,Undirected,,1
187758889,146444210,Undirected,,1
187758889,148034758,Undirected,,1
187758889,151021263,Undirected,,1
187758889,151379217,Undirected,,1
187758889,156562887,Undirected,,1
187758889,156912979,Undirected,,1
187758889,158257586,Undirected,,1
187758889,160719765,Undirected,,1
187758889,161633914,Undirected,,1
187758889,162668681,Undirected,,1
187758889,167505836,Undirected,,1
187758889,172160933,Undirected,,1
187758889,173137700,Undirected,,1
187758889,174092679,Undirected,,1
187758889,178813159,Undirected,,1
187758889,181652417,Undirected,,1
187758889,182567440,Undirected,,1
187758889,183878474,Undirected,,1
187758889,187689734,Undirected,,1
187758889,188084417,Undirected,,1
187758889,188163715,Undirected,,1
187758889,188934166,Undirected,,1
187758889,195146726,Undirected,,1
187758889,196974265,Undirected,,1
187758889,197148679,Undirected,,1
187758889,203315272,Undirected,,1
187758889,212775910,Undirected,,1
187758889,214667901,Undirected,,1
187758889,216130456,Undirected,,1
187758889,220021777,Undirected,,1
187758889,220732293,Undirected,,1
187758889,223029668,Undirected,,1
187758889,223593111,Undirected,,1
187758889,225062723,Undirected,,1
187758889,227785553,Undirected,,1
187758889,229756586,Undirected,,1
187758889,232332267,Undirected,,1
187758889,232513613,Undirected,,1
187758889,232921688,Undirected,,1
187758889,233172120,Undirected,,1
187758889,237777151,Undirected,,1
187758889,237978456,Undirected,,1
187758889,239441045,Undirected,,1
187758889,247891019,Undirected,,1
187758889,255065071,Undirected,,1
187758889,257741461,Undirected,,1
187758889,263934962,Undirected,,1
187758889,267175598,Undirected,,1
187758889,270081122,Undirected,,1
187758889,270687622,Undirected,,1
187758889,273465136,Undirected,,1
187758889,274190429,Undirected,,1
187758889,281725802,Undirected,,1
187758889,285135674,Undirected,,1
187758889,286454797,Undirected,,1
187758889,287934252,Undirected,,1
187758889,298437168,Undirected,,1
187758889,311607608,Undirected,,1
187758889,322930546,Undirected,,1
187758889,324065809,Undirected,,1
187758889,329507327,Undirected,,1
187758889,330024272,Undirected,,1
187758889,333106664,Undirected,,1
187758889,374541029,Undirected,,1
187758889,430943047,Undirected,,1
187758889,443602488,Undirected,,1
187758889,454319314,Undirected,,1
187758889,465954605,Undirected,,1
187758889,491086084,Undirected,,1
187758889,496633997,Undirected,,1
187758889,499326731,Undirected,,1
187758889,508177813,Undirected,,1
187758889,515310525,Undirected,,1
187758889,525586604,Undirected,,1
187758889,532757944,Undirected,,1
187758889,533784243,Undirected,,1
187758889,548061983,Undirected,,1
187758889,560046970,Undirected,,1
187758889,560438863,Undirected,,1
187758889,583023249,Undirected,,1
187758889,601074447,Undirected,,1
187758889,661622446,Undirected,,1
187758889,694492180,Undirected,,1
535787452,723713,Undirected,,1
535787452,2440936,Undirected,,1
535787452,18466579,Undirected,,1
535787452,31056378,Undirected,,1
535787452,53365216,Undirected,,1
535787452,63970462,Undirected,,1
535787452,66054458,Undirected,,1
535787452,67506932,Undirected,,1
535787452,69784318,Undirected,,1
535787452,77499685,Undirected,,1
535787452,81174583,Undirected,,1
535787452,81279302,Undirected,,1
535787452,83523276,Undirected,,1
535787452,85102398,Undirected,,1
535787452,92583601,Undirected,,1
535787452,95582302,Undirected,,1
535787452,105428167,Undirected,,1
535787452,119642784,Undirected,,1
535787452,121297271,Undirected,,1
535787452,122239040,Undirected,,1
535787452,123544445,Undirected,,1
535787452,125196269,Undirected,,1
535787452,130766268,Undirected,,1
535787452,131736144,Undirected,,1
535787452,131775097,Undirected,,1
535787452,136141580,Undirected,,1
535787452,136966423,Undirected,,1
535787452,137039708,Undirected,,1
535787452,140786835,Undirected,,1
535787452,144488841,Undirected,,1
535787452,145161104,Undirected,,1
535787452,146257240,Undirected,,1
535787452,148000898,Undirected,,1
535787452,148857649,Undirected,,1
535787452,150513962,Undirected,,1
535787452,150840798,Undirected,,1
535787452,151041597,Undirected,,1
535787452,162446593,Undirected,,1
535787452,166223520,Undirected,,1
535787452,167698592,Undirected,,1
535787452,170813974,Undirected,,1
535787452,171589941,Undirected,,1
535787452,175015699,Undirected,,1
535787452,175285971,Undirected,,1
535787452,178725839,Undirected,,1
535787452,181512111,Undirected,,1
535787452,181605328,Undirected,,1
535787452,184622655,Undirected,,1
535787452,185815817,Undirected,,1
535787452,187550071,Undirected,,1
535787452,188474221,Undirected,,1
535787452,192183899,Undirected,,1
535787452,194019139,Undirected,,1
535787452,198708811,Undirected,,1
535787452,206689889,Undirected,,1
535787452,207848204,Undirected,,1
535787452,209539225,Undirected,,1
535787452,212214571,Undirected,,1
535787452,214338824,Undirected,,1
535787452,214563610,Undirected,,1
535787452,214760372,Undirected,,1
535787452,214904714,Undirected,,1
535787452,220177235,Undirected,,1
535787452,224667247,Undirected,,1
535787452,227891763,Undirected,,1
535787452,228506700,Undirected,,1
535787452,229818710,Undirected,,1
535787452,230022164,Undirected,,1
535787452,230509955,Undirected,,1
535787452,234756406,Undirected,,1
535787452,236235740,Undirected,,1
535787452,236996440,Undirected,,1
535787452,237427820,Undirected,,1
535787452,238236430,Undirected,,1
535787452,238432880,Undirected,,1
535787452,239809388,Undirected,,1
535787452,241946695,Undirected,,1
535787452,242107732,Undirected,,1
535787452,243986922,Undirected,,1
535787452,245906469,Undirected,,1
535787452,246007379,Undirected,,1
535787452,247627701,Undirected,,1
535787452,247808746,Undirected,,1
535787452,247817850,Undirected,,1
535787452,247905421,Undirected,,1
535787452,247914005,Undirected,,1
535787452,248289047,Undirected,,1
535787452,250938712,Undirected,,1
535787452,251252842,Undirected,,1
535787452,252976837,Undirected,,1
535787452,253518072,Undirected,,1
535787452,255364839,Undirected,,1
535787452,256262217,Undirected,,1
535787452,257771990,Undirected,,1
535787452,258112445,Undirected,,1
535787452,261636996,Undirected,,1
535787452,262028540,Undirected,,1
535787452,267169697,Undirected,,1
535787452,268928089,Undirected,,1
535787452,269758037,Undirected,,1
535787452,270337750,Undirected,,1
535787452,270997033,Undirected,,1
535787452,273655957,Undirected,,1
535787452,273891614,Undirected,,1
535787452,273984487,Undirected,,1
535787452,274720498,Undirected,,1
535787452,276301359,Undirected,,1
535787452,278448689,Undirected,,1
535787452,279277374,Undirected,,1
535787452,282037783,Undirected,,1
535787452,283120480,Undirected,,1
535787452,283752562,Undirected,,1
535787452,284944251,Undirected,,1
535787452,286453384,Undirected,,1
535787452,287389330,Undirected,,1
535787452,289619524,Undirected,,1
535787452,292713898,Undirected,,1
535787452,292764182,Undirected,,1
535787452,292877018,Undirected,,1
535787452,296503050,Undirected,,1
535787452,296683463,Undirected,,1
535787452,296766870,Undirected,,1
535787452,297524216,Undirected,,1
535787452,298309048,Undirected,,1
535787452,298534897,Undirected,,1
535787452,298743254,Undirected,,1
535787452,300795158,Undirected,,1
535787452,302830835,Undirected,,1
535787452,303890078,Undirected,,1
535787452,306104431,Undirected,,1
535787452,306632535,Undirected,,1
535787452,306674390,Undirected,,1
535787452,307664094,Undirected,,1
535787452,309712577,Undirected,,1
535787452,310124025,Undirected,,1
535787452,312274596,Undirected,,1
535787452,312297476,Undirected,,1
535787452,312520028,Undirected,,1
535787452,315193258,Undirected,,1
535787452,315776793,Undirected,,1
535787452,316481373,Undirected,,1
535787452,317453092,Undirected,,1
535787452,317589357,Undirected,,1
535787452,317932474,Undirected,,1
535787452,318716395,Undirected,,1
535787452,318963510,Undirected,,1
535787452,319740932,Undirected,,1
535787452,323574213,Undirected,,1
535787452,324045372,Undirected,,1
535787452,324323275,Undirected,,1
535787452,324804876,Undirected,,1
535787452,326788136,Undirected,,1
535787452,327666975,Undirected,,1
535787452,328714908,Undirected,,1
535787452,330333730,Undirected,,1
535787452,331707698,Undirected,,1
535787452,331734389,Undirected,,1
535787452,335794087,Undirected,,1
535787452,336266531,Undirected,,1
535787452,340094637,Undirected,,1
535787452,341491528,Undirected,,1
535787452,342010192,Undirected,,1
535787452,344179539,Undirected,,1
535787452,344966248,Undirected,,1
535787452,345693450,Undirected,,1
535787452,347030116,Undirected,,1
535787452,347427002,Undirected,,1
535787452,348592923,Undirected,,1
535787452,348753700,Undirected,,1
535787452,350712597,Undirected,,1
535787452,352600746,Undirected,,1
535787452,353909492,Undirected,,1
535787452,353941313,Undirected,,1
535787452,354237345,Undirected,,1
535787452,354620458,Undirected,,1
535787452,354898812,Undirected,,1
535787452,355000400,Undirected,,1
535787452,356026621,Undirected,,1
535787452,359464185,Undirected,,1
535787452,363975111,Undirected,,1
535787452,367413930,Undirected,,1
535787452,368294822,Undirected,,1
535787452,368605034,Undirected,,1
535787452,369494259,Undirected,,1
535787452,370104253,Undirected,,1
535787452,370136792,Undirected,,1
535787452,370850100,Undirected,,1
535787452,372465952,Undirected,,1
535787452,373016670,Undirected,,1
535787452,374846719,Undirected,,1
535787452,376124260,Undirected,,1
535787452,376266027,Undirected,,1
535787452,376412491,Undirected,,1
535787452,377118033,Undirected,,1
535787452,377197949,Undirected,,1
535787452,378056607,Undirected,,1
535787452,378580991,Undirected,,1
535787452,380458065,Undirected,,1
535787452,380615494,Undirected,,1
535787452,384992597,Undirected,,1
535787452,385946252,Undirected,,1
535787452,386188125,Undirected,,1
535787452,386276516,Undirected,,1
535787452,387559564,Undirected,,1
535787452,388426301,Undirected,,1
535787452,389485938,Undirected,,1
535787452,390056325,Undirected,,1
535787452,391062536,Undirected,,1
535787452,392419584,Undirected,,1
535787452,394342397,Undirected,,1
535787452,396139076,Undirected,,1
535787452,399339126,Undirected,,1
535787452,399662570,Undirected,,1
535787452,404434863,Undirected,,1
535787452,406156105,Undirected,,1
535787452,406480651,Undirected,,1
535787452,407682248,Undirected,,1
535787452,409460379,Undirected,,1
535787452,410044957,Undirected,,1
535787452,410671429,Undirected,,1
535787452,412973231,Undirected,,1
535787452,415339650,Undirected,,1
535787452,416892416,Undirected,,1
535787452,417216475,Undirected,,1
535787452,424147793,Undirected,,1
535787452,424189503,Undirected,,1
535787452,425533958,Undirected,,1
535787452,426286749,Undirected,,1
535787452,428525029,Undirected,,1
535787452,429664743,Undirected,,1
535787452,433371337,Undirected,,1
535787452,433568158,Undirected,,1
535787452,434896397,Undirected,,1
535787452,435580416,Undirected,,1
535787452,435866935,Undirected,,1
535787452,437146686,Undirected,,1
535787452,437250213,Undirected,,1
535787452,439502604,Undirected,,1
535787452,439556473,Undirected,,1
535787452,439804998,Undirected,,1
535787452,441013938,Undirected,,1
535787452,441245599,Undirected,,1
535787452,448132828,Undirected,,1
535787452,448158420,Undirected,,1
535787452,448421127,Undirected,,1
535787452,448677452,Undirected,,1
535787452,449068454,Undirected,,1
535787452,450651012,Undirected,,1
535787452,452381772,Undirected,,1
535787452,454244998,Undirected,,1
535787452,454884359,Undirected,,1
535787452,456065335,Undirected,,1
535787452,456387374,Undirected,,1
535787452,459196259,Undirected,,1
535787452,460990706,Undirected,,1
535787452,464659800,Undirected,,1
535787452,465266859,Undirected,,1
535787452,465630877,Undirected,,1
535787452,466184061,Undirected,,1
535787452,470852309,Undirected,,1
535787452,472554112,Undirected,,1
535787452,472770781,Undirected,,1
535787452,474001719,Undirected,,1
535787452,474029961,Undirected,,1
535787452,474591965,Undirected,,1
535787452,476724911,Undirected,,1
535787452,481002938,Undirected,,1
535787452,481053954,Undirected,,1
535787452,483282491,Undirected,,1
535787452,483974384,Undirected,,1
535787452,484512099,Undirected,,1
535787452,485830120,Undirected,,1
535787452,489894252,Undirected,,1
535787452,492199005,Undirected,,1
535787452,494914738,Undirected,,1
535787452,495394723,Undirected,,1
535787452,497114788,Undirected,,1
535787452,503717112,Undirected,,1
535787452,504544452,Undirected,,1
535787452,505080322,Undirected,,1
535787452,505455189,Undirected,,1
535787452,505506548,Undirected,,1
535787452,506304769,Undirected,,1
535787452,506361379,Undirected,,1
535787452,506776409,Undirected,,1
535787452,508287476,Undirected,,1
535787452,509386330,Undirected,,1
535787452,510473955,Undirected,,1
535787452,510904904,Undirected,,1
535787452,513495965,Undirected,,1
535787452,515920270,Undirected,,1
535787452,516197063,Undirected,,1
535787452,516787060,Undirected,,1
535787452,517000575,Undirected,,1
535787452,517364582,Undirected,,1
535787452,517429691,Undirected,,1
535787452,518484399,Undirected,,1
535787452,518971788,Undirected,,1
535787452,521767716,Undirected,,1
535787452,523001593,Undirected,,1
535787452,523485016,Undirected,,1
535787452,524871824,Undirected,,1
535787452,525429433,Undirected,,1
535787452,525593362,Undirected,,1
535787452,526756726,Undirected,,1
535787452,527496304,Undirected,,1
535787452,527731863,Undirected,,1
535787452,528007013,Undirected,,1
535787452,529719966,Undirected,,1
535787452,530828727,Undirected,,1
535787452,531767120,Undirected,,1
535787452,532556274,Undirected,,1
535787452,533282275,Undirected,,1
535787452,535311465,Undirected,,1
535787452,537962702,Undirected,,1
535787452,537996382,Undirected,,1
535787452,540860901,Undirected,,1
535787452,541291528,Undirected,,1
535787452,544381868,Undirected,,1
535787452,545838145,Undirected,,1
535787452,545997085,Undirected,,1
535787452,546602276,Undirected,,1
535787452,547525814,Undirected,,1
535787452,548246357,Undirected,,1
535787452,548923076,Undirected,,1
535787452,550721490,Undirected,,1
535787452,551149538,Undirected,,1
535787452,551711875,Undirected,,1
535787452,552169191,Undirected,,1
535787452,553546123,Undirected,,1
535787452,554675632,Undirected,,1
535787452,554693909,Undirected,,1
535787452,554881753,Undirected,,1
535787452,556642862,Undirected,,1
535787452,557748149,Undirected,,1
535787452,558492045,Undirected,,1
535787452,559207432,Undirected,,1
535787452,559360015,Undirected,,1
535787452,561639718,Undirected,,1
535787452,562247146,Undirected,,1
535787452,562629722,Undirected,,1
535787452,562877011,Undirected,,1
